#  
1428;"BD+27 4120B                        ";PM*;21 38 00.4483856047 +27 43 28.015486423;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"~                      ";"   2";"   0"
1429;"WISEP J131106.24+012252.4          ";BD*;"13 11 06.20880 +01 22 54.3720          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9:                    ";"  10";"   0"
1430;"WISEP J222623.05+044003.9          ";BD*;"22 26 23.06256 +04 40 04.1196          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8                     ";"  10";"   0"
1431;"WISEP J234446.25+103415.8          ";BD*;"23 44 46.23384 +10 34 15.6360          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9                     ";"   6";"   0"
1432;"WISEP J174124.25+255319.5          ";BD*;"17 41 24.62064 +25 53 34.3608          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9                     ";"  22";"   0"
1433;"WISE J014656.66+423410.0           ";BD*;"01 46 56.66760 +42 34 10.0524          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y0                     ";"  20";"   0"
1434;"WISE J035000.32-565830.2           ";BD*;"03 50 00.32784 -56 58 30.2340          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y1                     ";"  25";"   0"
1435;"WISE J035934.06-540154.6           ";BD*;"03 59 34.06704 -54 01 54.6420          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y0                     ";"  20";"   0"
1436;"WISE J053516.80-750024.9           ";BD*;"05 35 16.80696 -75 00 24.9156          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y1:+                   ";"  20";"   0"
1437;"WISE J071322.55-291751.9           ";BD*;"07 13 22.55616 -29 17 51.9612          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y0                     ";"  15";"   0"
1438;"WISE J073444.02-715744.0           ";BD*;"07 34 44.02248 -71 57 44.0460          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y0                     ";"  15";"   0"
1439;"WISE J222055.31-362817.4           ";BD*;"22 20 55.32000 -36 28 17.4972          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y0                     ";"  17";"   0"
1440;"HD 188088B                         ";PM*;19 54 20.6409900928 -23 56 40.551653549;"     ~   ";"     ~   ";"     ~   ";"15.11    ";"11.94    ";"M5                     ";"   2";"   1"
1441;"2MASS J16283855+2308241            ";BD*;"16 28 38.55000 +23 08 24.1980          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T7.0                   ";"  17";"   0"
1442;"WISE J064723.23-623235.5           ";BD*;"06 47 23.23704 -62 32 35.5164          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y1                     ";"  16";"   0"
1443;"WISEA J082507.37+280548.2          ";BD*;"08 25 07.35720 +28 05 48.5592          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y0.5                   ";"   8";"   0"
1444;"WISE J220905.73+271143.9           ";BD*;"22 09 05.73360 +27 11 43.9980          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y0:                    ";"  14";"   0"
1445;"WISE J121756.90+162640.8           ";BD*;"12 17 56.90808 +16 26 40.8372          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9+Y0                  ";"  34";"   0"
1446;"WISE J081117.81-805141.3           ";BD*;"08 11 17.81808 -80 51 41.3856          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9.5:                  ";"  13";"   0"
1447;"WISE J163940.83-684738.6           ";BD*;"16 39 40.83744 -68 47 38.6376          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y0pec                  ";"  20";"   0"
1448;"WISE J210200.15-442919.5           ";BD*;"21 02 00.15792 -44 29 19.5324          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9                     ";"   5";"   0"
1449;"WISE J104245.23-384238.3           ";BD*;"10 42 45.23088 -38 42 38.3292          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8.5                   ";"  11";"   0"
1450;"WISEP J213456.73-713743.6          ";BD*;"21 34 56.73720 -71 37 44.5800          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9pec                  ";"   9";"   0"
1451;"BD+66 34A                          ";Er*;00 32 29.5078336041 +67 14 09.139006503;"     ~   ";"12.16    ";"10.327   ";"     ~   ";"     ~   ";"M2V                    ";" 128";"   1"
1452;"TWA 3A                             ";TT*;11 10 27.9121410480 -37 31 51.535547940;"     ~   ";"14.04    ";"12.57    ";"     ~   ";"9.10     ";"M4Ve                   ";" 198";"   0"
1453;"2MASS J15065257+7027247            ";BD*;15 06 52.4405555587 +70 27 25.151283824;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T6                     ";"  14";"   0"
1454;"WISEP J232519.54-410534.9          ";BD*;"23 25 19.53840 -41 05 35.0592          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9pec                  ";"  13";"   0"
1455;"WISE J111838.70+312537.9           ";BD*;"11 18 38.70096 +31 25 37.9200          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8.5                   ";"  15";"   1"
1456;"NAME Luhman 16                     ";"** ";"10 49 18.91536 -53 19 10.0776          ";"     ~   ";"16.86    ";"16.20    ";"     ~   ";"14.95    ";"L7.5+T0.5              ";"  83";"   0"
1457;"* iot UMa A                        ";SB*;08 59 12.4531549177 +48 02 30.562298470;"     ~   ";"3.36     ";"3.13     ";"     ~   ";"     ~   ";"A7V(n)                 ";" 253";"   0"
1458;"WISEP J022322.39-293258.1          ";BD*;"02 23 22.36224 -29 32 57.2424          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T7.5                   ";"   6";"   0"
1459;"WISEP J031325.96+780744.2          ";BD*;"03 13 25.94352 +78 07 44.3496          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8.5                   ";"   9";"   0"
1460;"WISE J032337.53-602554.5           ";BD*;"03 23 37.53336 -60 25 54.5196          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8.5                   ";"   4";"   0"
1461;"WISEP J050003.05-122343.2          ";BD*;"05 00 03.04608 -12 23 43.2744          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8                     ";"   6";"   0"
1462;"2MASS J05131727+0608190            ";BD*;"05 13 17.27592 +06 08 19.0248          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T6.5                   ";"   5";"   0"
1463;"WISE J061407.49+391235.9           ";BD*;"06 14 07.49184 +39 12 35.9928          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T6                     ";"   6";"   0"
1464;"WISE J062309.94-045624.6           ";BD*;"06 23 09.94176 -04 56 24.6156          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8                     ";"   8";"   0"
1465;"2MASS J06272007-1114241            ";BD*;"06 27 20.07960 -11 14 24.1152          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T6                     ";"   8";"   0"
1466;"WISE J074457.25+562821.0           ";BD*;"07 44 57.25008 +56 28 21.0288          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8                     ";"   4";"   0"
1467;"WISEP J075108.79-763449.6          ";BD*;"07 51 08.80584 -76 34 49.5552          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9                     ";"  13";"   0"
1468;"WISE J075946.98-490454.0           ";BD*;"07 59 46.98192 -49 04 54.0840          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8                     ";"   6";"   0"
1469;"2MASS J08195820-0335266            ";BD*;"08 19 58.20648 -03 35 26.6460          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T4                     ";"  11";"   0"
1470;"WISE J085716.24+560407.6           ";BD*;"08 57 16.24512 +56 04 07.6512          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8                     ";"   7";"   0"
1471;"WISE J101808.04-244557.9           ";BD*;"10 18 08.04576 -24 45 57.9600          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8                     ";"   5";"   0"
1472;"WISE J115013.85+630241.5           ";BD*;"11 50 13.85520 +63 02 41.5932          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8                     ";"   8";"   0"
1473;"WISE J151906.63+700931.4           ";BD*;"15 19 06.63768 +70 09 31.4892          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8                     ";"   4";"   0"
1474;"WISEP J180435.40+311706.1          ";BD*;"18 04 35.37264 +31 17 06.4824          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9.5:                  ";"   9";"   0"
1475;"WISE J195246.65+724000.8           ";BD*;"19 52 46.65984 +72 40 00.8868          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T4                     ";"   4";"   0"
1476;"2MASS J19590564-3338314            ";BD*;"19 59 05.64912 -33 38 31.4412          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8                     ";"   6";"   0"
1477;"2MASS J22092276-2734345            ";BD*;"22 09 22.76544 -27 34 34.5684          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T7                     ";"   6";"   0"
1478;"WISE J225540.75-311842.0           ";BD*;"22 55 40.75128 -31 18 42.0768          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8                     ";"   8";"   0"
1479;"WISEP J231939.13-184404.3          ";BD*;"23 19 39.14040 -18 44 04.4844          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T7.5                   ";"   6";"   0"
1480;"2MASS J23402648-0745049            ";BD*;"23 40 26.48376 -07 45 04.9464          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T7                     ";"   9";"   0"
1481;"2MASS J23435046-7418485            ";BD*;"23 43 50.46552 -74 18 48.5424          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T6                     ";"   5";"   0"
1482;"SCR J0103-5515                     ";"** ";"01 03 35.655120 -55 15 56.24316        ";"     ~   ";"16.99    ";"15.40    ";"14.96    ";"12.09    ";"M5.0                   ";"  35";"   0"
1483;"Ross 486                           ";"** ";"13 28 21.07950 -02 21 37.0186          ";"     ~   ";"     ~   ";"11.261   ";"11.174   ";"     ~   ";"M2V                    ";"  53";"   0"
1484;"2MASS J04013766+2849529            ";BD*;04 01 37.5922513853 +28 49 52.704552756;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L3                     ";"   4";"   0"
1485;"2MASS J14053729+8350248            ";BD*;14 05 37.2258412821 +83 50 24.756984716;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L8                     ";"   7";"   0"
1486;"WISE J000517.48+373720.5           ";BD*;"00 05 17.48 +37 37 20.5                ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9                     ";"  10";"   0"
1487;"WISE J154214.00+223005.2           ";BD*;"15 42 14.00016 +22 30 05.2380          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9.5                   ";"  12";"   0"
1488;"2MASS J00310928+5749364            ";BD*;"00 31 09.288 +57 49 36.47              ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L9                     ";"   7";"   0"
1489;"2MASS J06522224+4127366            ";BD*;"06 52 22.246 +41 27 36.62              ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T0                     ";"   3";"   0"
1490;"2MASS J18510178+5935040            ";BD*;18 51 01.7897450428 +59 35 04.157966693;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L9                     ";"   8";"   0"
1491;"2MASS J20304235+0749358            ";BD*;20 30 42.3303246733 +07 49 35.779174946;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T1.5                   ";"  13";"   0"
1492;"2MASS J22361685+5105487            ";BD*;"22 36 16.856 +51 05 48.72              ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T5                     ";"   9";"   0"
1493;"L 87-10                            ";PM*;01 04 06.9585113237 -65 22 27.184111837;"     ~   ";"15.677   ";"13.950   ";"13.641   ";"     ~   ";"M4                     ";"  16";"   0"
1494;"LP 846-15                          ";PM*;09 34 27.9344109408 -26 43 26.792101668;"     ~   ";"15.689   ";"13.992   ";"13.726   ";"     ~   ";"~                      ";"   9";"   0"
1495;"L 257-129                          ";PM*;13 22 04.7268280296 -55 00 59.129939952;"     ~   ";"15.366   ";"13.757   ";"14.3     ";"     ~   ";"~                      ";"   9";"   0"
1496;"2MASS J00402492+0900547            ";BD*;"00 40 24.927 +09 00 54.73              ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T7                     ";"   6";"   0"
1497;"WISE J181329.40+283533.3           ";BD*;"18 13 29.40 +28 35 33.3                ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8                     ";"   4";"   0"
1498;"2MASS J22372056+7228351            ";BD*;"22 37 20.56488 +72 28 35.1840          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T6                     ";"   7";"   0"
1499;"WISE J003829.05+275852.1           ";BD*;"00 38 29.05680 +27 58 52.1472          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9                     ";"   5";"   0"
1500;"WISE J004945.61+215120.0           ";BD*;"00 49 46.08792 +21 51 20.4300          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8.5                   ";"   6";"   0"
1501;"WISE J032547.72+083118.2           ";BD*;"03 25 47.72136 +08 31 18.2172          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T7                     ";"   5";"   0"
1502;"WISEA J033515.07+431044.7          ";BD*;"03 35 15.01848 +43 10 45.1416          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9                     ";"  14";"   0"
1503;"WISE J033605.05-014350.4           ";BD*;"03 36 05.05224 -01 43 50.4840          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"Y0                     ";"   8";"   0"
1504;"WISE J072312.44+340313.5           ";BD*;"07 23 12.44040 +34 03 13.5792          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T9:                    ";"   5";"   0"
1505;"WISE J102557.72+030755.7           ";BD*;"10 25 57.72 +03 07 55.7                ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8.5                   ";"   2";"   0"
1506;"WISE J103907.73-160002.9           ";BD*;"10 39 07.73088 -16 00 02.9340          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T7.5                   ";"   6";"   0"
1507;"WISEA J105130.02-213859.9          ";BD*;"10 51 30.01776 -21 38 59.7120          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8.5                   ";"   5";"   0"
1508;"WISEA J131833.96-175826.3          ";BD*;"13 18 33.98208 -17 58 26.5440          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8                     ";"   5";"   0"
1509;"2MASS J19284155+2356016            ";BD*;19 28 41.5090336291 +23 56 02.170381969;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T6                     ";"   8";"   0"
1510;"WISE J201920.76-114807.5           ";BD*;"20 19 20.76816 -11 48 07.5960          ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T8:                    ";"   4";"   0"
1511;"G 9-38A                            ";PM*;08 58 15.0749311179 +19 45 48.258121374;"     ~   ";"     ~   ";"13.93    ";"     ~   ";"     ~   ";"M8Ve                   ";"  88";"   0"
1512;"TWA 39                             ";"** ";"10 12 09.090720 -31 24 45.28404        ";"     ~   ";"15.05    ";"13.46    ";"13.07    ";"10.51    ";"M3.5Ve                 ";"  16";"   0"
1513;"SCR J1425-4113AB                   ";SB*;14 25 29.1206085312 -41 13 32.338909848;"     ~   ";"     ~   ";"12.54    ";"11.48    ";"10.06    ";"M3.0Ve                 ";"  11";"   0"
1514;"2MASS J18000116-1559235            ";BD*;18 00 01.1677984896 -15 59 23.955071028;"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"L4.5                   ";"   5";"   0"
1515;"WISE J125804.90-441232.5           ";BD*;"12 58 04.904 -44 12 32.53              ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"     ~   ";"T6.0                   ";"   1";"   0"
1516;"HD 75632A                          ";SB*;08 55 24.7931276962 +70 47 39.540050206;"     ~   ";"10.38    ";"8.82     ";"     ~   ";"     ~   ";"M1V                    ";"   9";"   0"
1517;"SCR J1626-3812                     ";PM*;16 26 51.6811906874 -38 12 32.578591693;"     ~   ";"17.46    ";"15.759   ";"15.82    ";"13.15    ";"~                      ";"   6";"   0"
1518;"SCR J1746-3214                     ";PM*;17 46 40.6585966320 -32 14 04.504387560;"     ~   ";"17.94    ";"     ~   ";"15.89    ";"12.71    ";"~                      ";"   5";"   0"
1519;"UCAC4 195-119117                   ";PM*;15 40 43.5364511947 -51 01 35.965163897;"     ~   ";"     ~   ";"     ~   ";"15.08    ";"     ~   ";"M6.5                   ";"  11";"   0"
1520;"LP 756-18                          ";PM*;20 55 37.1152826965 -14 03 54.878638700;"     ~   ";"15.7     ";"14.63    ";"13.21    ";"11.40    ";"M4.5V                  ";"  39";"   0"
